Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
544082,New Swan Multitech Limited,SWANAGRO,New Swan Multitech Ltd,Active,M ,10.0,INE0GEN01012,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,No,No,No,No,No,No,No,No,No,No,Yes
544083,Shree Marutinandan Tubes Limited,SHREE,Shree Marutinandan Tubes Ltd,Active,M ,10.0,INE0QIS01011,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,No,No,No,No,No,No,No,No,No,No,Yes
544088,Medi Assist Healthcare Services Limited,MEDIASSIST,Medi Assist Healthcare Services Ltd,Active,B ,5.0,INE456Z01021,Insurance Distributors,Equity,Financial Services,Financial Services,Insurance,Insurance Distributors,No,No,No,No,No,No,No,No,No,No,Yes
544090,Sayaji Hotels (Pune) Limited,SHPLPUNE,Sayaji Hotels (Pune) Ltd,Active,XT,10.0,INE07G501017,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,No,No,No,No,No,No,No,No,No,No,Yes
544091,Qualitek Labs Limited,QLL,Qualitek Labs Ltd,Active,MT,10.0,INE0Q1R01012,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services,No,No,No,No,No,No,Yes,Yes,No,No,No
544092,Bajaj Finserv Mutual Fund,NIFTYBETF,Bajaj Finserv Nifty 50 ETF,Active,B ,10.0,INF0QA701722, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544093,Bajaj Finserv Mutual Fund,BANKBETF,Bajaj Finserv Nifty Bank ETF,Active,B ,10.0,INF0QA701714, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544094,Euphoria Infotech (India) Limited,EUPHORIAIT,Euphoria Infotech (India) Ltd,Active,M ,10.0,INE0PYT01018,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,No,No,No,No,No,No,No,No,No,No,Yes
544095,EPACK Durable Limited,EPACK,EPACK Durable Ltd,Active,B ,10.0,INE0G5901015,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,No,No,No,No,No,No,No,No,No,No,Yes
544100,Nova Agritech Limited,NOVAAGRI,Nova Agritech Ltd,Active,B ,2.0,INE02H701025,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,No,No,No,No,No,No,No,No,No,No,Yes
544101,Brisk Technovision Limited,BRISK,Brisk Technovision Ltd,Active,M ,10.0,INE0Q6L01014,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,No,No,No,No,No,No,No,No,No,No,Yes
544102,UTI Mutual Fund,NIFITETF,UTI NIFTY IT ETF,Active,B ,10.0,INF789F1AZD8, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544105,HARSHDEEP HORTICO LIMITED,HARSHDEEP,Harshdeep Hortico Ltd,Active,M ,10.0,INE0OLZ01015,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,No,No,No,No,No,No,No,No,No,No,Yes
544106,Mayank Cattle Food Limited,MCFL,Mayank Cattle Food Ltd,Active,M ,10.0,INE0R5Z01015,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed,No,No,No,No,No,No,No,No,No,No,Yes
544107,BLS E-Services Limited,BLSE,BLS E-Services Ltd,Active,B ,10.0,INE0NLT01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,No,No,No,No,No,No,No,No,No,No,Yes
544108,Gabriel Pet Straps Limited,GPSL,Gabriel Pet Straps Ltd,Active,MT,10.0,INE0QZF01012,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544109,DSP Mutual Fund,HEALTHADD,DSP Nifty Healthcare ETF,Active,B ,10.0,INF740KA1UF4, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544110,HDFC Mutual Fund,HDFCPSUBK,HDFC Nifty PSU Bank ETF,Active,B ,62.78,INF179KC1HW4, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544111,Apeejay Surrendra Park Hotels Limited,PARKHOTELS,Apeejay Surrendra Park Hotels Ltd,Active,B ,1.0,INE988S01028,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,No,No,No,No,No,No,No,No,No,No,Yes
544112,JASCH GAUGING TECHNOLOGIES LIMITED,JGTL,Jasch Gauging Technologies Ltd,Active,X ,10.0,INE0QXV01014,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544117,Signpost India Limited,SIGNPOST,Signpost India Ltd,Active,T ,2.0,INE0KGZ01021,Advertising & Media Agencies,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,No,No,No,No,No,No,No,No,No,No,Yes
544118,JANA SMALL FINANCE BANK LIMITED,JSFB,Jana Small Finance Bank Ltd,Active,B ,10.0,INE953L01027,Other Bank,Equity,Financial Services,Financial Services,Banks,Other Bank,No,No,No,No,No,No,Yes,Yes,No,No,No
544119,Rashi Peripherals Limited,RPTECH,Rashi Peripherals Ltd,Active,B ,5.0,INE0J1F01024,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,No,No,No,No,No,No,No,No,No,No,Yes
544120,Capital Small Finance Bank Ltd,CAPITALSFB,Capital Small Finance Bank Ltd,Active,B ,10.0,INE646H01017,Other Bank,Equity,Financial Services,Financial Services,Banks,Other Bank,No,No,No,No,No,No,No,No,No,No,Yes
544121,Rudra Gas Enterprise Limited,RUDRAGAS,Rudra Gas Enterprise Ltd,Active,MT,10.0,INE0OYK01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,No,No,No,No,No,No,No,No,No,No,Yes
544122,Entero Healthcare Solutions Limited,ENTERO,Entero Healthcare Solutions Ltd,Active,B ,10.0,INE010601016,Pharmacy Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Pharmacy Retail,No,No,No,No,No,No,No,No,No,No,Yes
544123,LIC Mutual Fund,LICNMID100,LIC MF Nifty Midcap 100 ETF,Active,B ,10.0,INF767K01RN1, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544124,VIBHOR STEEL TUBES LIMITED,VSTL,Vibhor Steel Tubes Ltd,Active,B ,10.0,INE0QTF01015,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,No,No,No,No,No,No,No,No,No,No,Yes
544129,Juniper Hotels Limited,JUNIPER,Juniper Hotels Ltd,Active,A ,10.0,INE696F01016,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,No,No,No,No,No,No,No,No,No,No,Yes
544130,Mirae Asset Mutual Fund,SMALLCAP,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,Active,B ,10.0,INF769K01LC3, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544131,GPT Healthcare Limited,GPTHEALTH,GPT Healthcare Ltd,Active,B ,10.0,INE486R01017,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital,No,No,No,No,No,No,No,No,No,No,Yes
544133,EXICOM TELE-SYSTEMS LIMITED,EXICOM,Exicom Tele-Systems Ltd,Active,B ,10.0,INE777F01014,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,No,No,No,No,No,No,No,No,No,No,Yes
544134,Platinum Industries Limited,PLATIND,Platinum Industries Ltd,Active,B ,10.0,INE0PT501018,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,No,No,No,No,No,No,No,No,No,No,Yes
544135,Mukka Proteins Limited,MUKKA,Mukka Proteins Ltd,Active,B ,1.0,INE0CG401037,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed,No,No,No,No,No,No,No,No,No,No,Yes
544136,R K Swamy Limited,RKSWAMY,R K Swamy Ltd,Active,B ,5.0,INE0NQ801033,Advertising & Media Agencies,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,No,No,No,No,No,No,No,No,No,No,Yes
544138,J.G.Chemicals Limited,JGCHEM,J.G.Chemicals Ltd,Active,B ,10.0,INE0MB501011,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,No,No,No,No,No,No,No,No,No,No,Yes
544139,KOURA FINE DIAMOND JEWELRY LIMITED,KOURA,Koura Fine Diamond Jewelry Ltd,Active,M ,10.0,INE0M8R01011,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",No,No,No,No,No,No,No,No,No,No,Yes
544140,Gopal Snacks Limited,GOPAL,Gopal Snacks Ltd,Active,B ,1.0,INE0L9R01028,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods,No,No,No,No,No,No,No,No,No,No,Yes
544141,Pune E - Stock Broking Limited,PESB,Pune E - Stock Broking Ltd,Active,M ,10.0,INE510U01018,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,No,No,No,No,No,No,No,No,No,No,Yes
544142,Shipping Corporation of India Land and Assets Limited,SCILAL,Shipping Corporation of India Land and Assets Ltd,Active,B ,10.0,INE0PB301013,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,No,No,No,No,No,No,No,No,No,No,Yes
544143,Royal Sense Limited,ROYAL,Royal Sense Ltd,Active,MT,10.0,INE0QQG01019,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,No,No,No,No,No,No,No,No,No,No,Yes
544144,Popular Vehicles and Services Limited,PVSL,Popular Vehicles and Services Ltd,Active,B ,2.0,INE772T01024,Auto -Dealer,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Auto -Dealer,No,No,No,No,No,No,No,No,No,No,Yes
544149,KRYSTAL INTEGRATED SERVICES LIMITED,KRYSTAL,Krystal Integrated Services Ltd,Active,B ,10.0,INE0QN801017,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,No,No,No,No,No,No,No,No,No,No,Yes
544150,KP GREEN ENGINEERING LIMITED,KPGEL,KP Green Engineering Ltd,Active,M ,5.0,INE0QVH01025,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,No,No,No,No,No,No,No,No,No,No,Yes
544151,CHATHA FOODS LIMITED,CHATHA,Chatha Foods Ltd,Active,M ,10.0,INE0AH901011,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods,No,No,No,No,No,No,No,No,No,No,Yes
544156,Gconnect Logitech and Supply Chain Limited,GCONNECT,Gconnect Logitech and Supply Chain Ltd,Active,MT,10.0,INE0QHY01011,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,No,No,No,No,No,No,No,No,No,No,Yes
544157,Vruddhi Engineering Works Limited,VRUDDHI,Vruddhi Engineering Works Ltd,Active,MT,10.0,INE0OMZ01013,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544158,SRM CONTRACTORS LIMITED,SRM,SRM Contractors Ltd,Active,T ,10.0,INE0R6Z01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,No,No,No,No,No,No,No,No,No,No,Yes
544160,Jay Kailash Namkeen Limited,JAYKAILASH,Jay Kailash Namkeen Ltd,Active,M ,10.0,INE0MSS01019,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods,No,No,No,No,No,No,No,No,No,No,Yes
544161,D P ABHUSHAN LIMITED,DPABHUSHAN,D.P. Abhushan Ltd,Active,B ,10.0,INE266Y01019,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",No,No,No,No,No,No,No,No,No,No,Yes
544162,Bharti Hexacom Limited,BHARTIHEXA,Bharti Hexacom Ltd,Active,B ,5.0,INE343G01021,Telecom - Cellular & Fixed line services,Equity,Telecommunication,Telecommunication,Telecom - Services,Telecom - Cellular & Fixed line services,No,No,No,No,No,No,No,No,No,No,Yes
544163,Greenhitech Ventures Limited,GVL,Greenhitech Ventures Ltd,Active,MT,10.0,INE0S0701019,Lubricants,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Lubricants,No,No,No,No,No,No,No,No,No,No,Yes
544164,Faalcon Concepts Limited,FAALCON,Faalcon Concepts Ltd,Active,M ,10.0,INE0Q9W01015,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544165,SHIVAM CHEMICALS LIMITED,SHIVAM,Shivam Chemicals Ltd,Active,M ,10.0,INE0SGR01013,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed,No,No,No,No,No,No,No,No,No,No,Yes
544166,EMMFORCE AUTOTECH LIMITED,EMMFORCE,Emmforce Autotech Ltd,Active,MT,10.0,INE0SDC01012,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,No,No,No,No,No,No,No,No,No,No,Yes
544167,JNK India Limited,JNKINDIA,JNK India Ltd,Active,B ,2.0,INE0OAF01028,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544168,VARYAA CREATIONS LIMITED,VARYAA,Varyaa Creations Ltd,Active,MT,10.0,INE0R6801013,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",No,No,No,No,No,No,No,No,No,No,Yes
544169,Amkay Products Limited,AMKAY,Amkay Products Ltd,Active,M ,10.0,INE0QSB01016,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,No,No,No,No,No,No,No,No,No,No,Yes
544170,Sai Swami Metals and Alloys Limited,SAI,Sai Swami Metals and Alloys Ltd,Active,M ,10.0,INE0QXT01018,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,No,No,No,No,No,No,No,No,No,No,Yes
544171,Storage Technologies and Automation Limited,STAL,Storage Technologies and Automation Ltd,Active,MT,10.0,INE0RGM01016,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544172,Indegene Limited,INDGN,Indegene Ltd,Active,B ,2.0,INE065X01017,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare,Healthcare Services,"Healthcare Research, Analytics & Technology",No,No,No,No,No,No,No,No,No,No,Yes
544173,Finelistings Technologies Limited,FTL,Finelistings Technologies Ltd,Active,M ,10.0,INE0QOQ01013,E-Retail/ E-Commerce,Equity,Consumer Discretionary,Consumer Services,Retailing,E-Retail/ E-Commerce,No,No,No,No,No,No,No,No,No,No,Yes
544174,TBO TEK LIMITED,TBOTEK,TBO TEK Ltd,Active,B ,1.0,INE673O01025,"Tour, Travel Related Services",Equity,Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",No,No,No,No,No,No,No,No,No,No,Yes
544175,TGIF AGRIBUSINESS LIMITED,TGIF,TGIF Agribusiness Ltd,Active,M ,10.0,INE0SMU01015,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,No,No,No,No,No,No,No,No,No,No,Yes
544176,Aadhar Housing Finance Limited,AADHARHFC,Aadhar Housing Finance Ltd,Active,B ,10.0,INE883F01010,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company,No,No,No,No,No,No,No,No,No,No,Yes
544177,Aztec Fluids & Machinery Limited,AZTEC,Aztec Fluids & Machinery Ltd,Active,M ,10.0,INE0SCB01016,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,No,No,No,No,No,No,No,No,No,No,Yes
544178,PIOTEX INDUSTRIES LIMITED,PIOTEX,Piotex Industries Ltd,Active,M ,10.0,INE0R4W01015,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,No,No,No,No,No,No,Yes,Yes,No,No,No
544179,Go Digit General Insurance Limited,GODIGIT,Go Digit General Insurance Ltd,Active,B ,10.0,INE03JT01014,General Insurance,Equity,Financial Services,Financial Services,Insurance,General Insurance,No,No,No,No,No,No,No,No,No,No,Yes
544180,Mirae Asset Mutual Fund,MIDSMALL,Mirae Asset Nifty Midsmallcap400 Momentum Quality 100 ETF,Active,B ,10.0,INF769K01LJ8, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544181,Awfis Space Solutions Limited,AWFIS,Awfis Space Solutions Ltd,Active,B ,10.0,INE108V01019,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,No,No,No,No,No,No,No,No,No,No,Yes
544183,Associated Coaters Limited,ASSOCIATED,Associated Coaters Ltd,Active,MT,10.0,INE0RIQ01013,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products,No,No,No,No,No,No,Yes,Yes,No,No,No
544184,Borosil Scientific Limited,BOROSCI,Borosil Scientific Ltd,Active,B ,1.0,INE02L001032,Glass - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Glass - Industrial,No,No,No,No,No,No,No,No,No,No,Yes
544185,ADTECH SYSTEMS LIMITED,ADTECH,Adtech Systems Ltd,Active,X ,10.0,INE257C01014,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544186,Forbes Precision Tools and Machine Parts Limited,TOTEM,Forbes Precision Tools and Machine Parts Ltd,Active,T ,10.0,INE0TT901016,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544187,KRONOX LAB SCIENCES LIMITED,KRONOX,Kronox Lab Sciences Ltd,Active,B ,10.0,INE0ATZ01017,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,No,No,No,No,No,No,No,No,No,No,Yes
544188,Magenta Lifecare Limited,MAGENTA,Magenta Lifecare Ltd,Active,M ,10.0,INE0QZ901011,Furniture- Home Furnishing,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing",No,No,No,No,No,No,No,No,No,No,Yes
544189,SATTRIX INFORMATION SECURITY LIMITED,SATTRIX,Sattrix Information Security Ltd,Active,M ,10.0,INE0QUV01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,No,No,No,No,No,No,No,No,No,No,Yes
544190,3C IT Solutions and Telecoms (India) Limited,3CIT,3C IT Solutions and Telecoms (India) Ltd,Active,M ,5.0,INE0R7D01018,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,No,No,No,No,No,No,No,No,No,No,Yes
544191,Purple Finance Limited,PURPLEFIN,Purple Finance Ltd,Active,XT,10.0,INE0CYK01015,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),No,No,No,No,No,No,No,No,No,No,Yes
544192,Le Travenues Technology Limited,IXIGO,Le Travenues Technology Ltd,Active,B ,1.0,INE0HV901016,"Tour, Travel Related Services",Equity,Consumer Discretionary,Consumer Services,Leisure Services,"Tour, Travel Related Services",No,No,No,No,No,No,No,No,No,No,Yes
544193,Zerodha Mutual Fund,MID150CASE,ZERODHA NIFTY MIDCAP 150 ETF,Active,B ,10.0,INF0R8F01059, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544194,Zerodha Mutual Fund,TOP100CASE,ZERODHA NIFTY 100 ETF,Active,B ,10.0,INF0R8F01067, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544195,United Cotfab Limited,COTFAB,United Cotfab Ltd,Active,M ,10.0,INE0S0I01011,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,No,No,No,No,No,No,No,No,No,No,Yes
544196,BARODA BNP PARIBAS MUTUAL FUND,BBNPNBETF,Baroda BNP Paribas Nifty Bank ETF,Active,B ,10.0,INF251K01TL6, ,Equity,-,-,-,-,No,No,No,No,No,No,No,No,No,No,No
544197,JHS SVENDGAARD RETAIL VENTURES LIMITED,RETAIL,JHS Svendgaard Retail Ventures Ltd,Active,B ,10.0,INE03DD01011,Diversified Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Diversified Retail,No,No,No,No,No,No,No,No,No,No,Yes
544198,DEE DEVELOPMENT ENGINEERS LIMITED,DEEDEV,Dee Development Engineers Ltd,Active,B ,10.0,INE841L01016,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,No,No,No,No,No,No,No,No,No,No,Yes
544199,GEM Enviro Management Limited,GEMENVIRO,GEM Enviro Management Ltd,Active,MT,5.0,INE0RUJ01013,Waste Management,Equity,Utilities,Utilities,Other Utilities,Waste Management,No,No,No,No,No,No,No,No,No,No,Yes
544200,Akme Fintrade (India) Limited,AFIL,Akme Fintrade (India) Ltd,Active,B ,10.0,INE916Y01019,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),No,No,No,No,No,No,No,No,No,No,Yes
544201,DINDIGUL FARM PRODUCT LIMITED,DFPL,Dindigul Farm Product Ltd,Active,M ,10.0,INE0S6R01027,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,No,No,No,No,No,No,No,No,No,No,Yes
